,angry,disgust,fear,happy,sad,surprise,neutral,age,gender
0,7.800105024591792e-30,0.0,0.0,100.0,1.3840383785429123e-26,1.2628666287619467e-11,2.494204929398558e-11,31,Woman
1,3.640824928879738,5.8347711728856666e-05,3.0219582840800285,1.0412869974970818,11.7397740483284,0.031492370180785656,80.5246114730835,31,Woman
